FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,DESCRIPCION CONDUCTA,CANTIDAD
"01/30/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,2"
01/31/2025 12:00:00 AM,17,CALDAS,17001,MANIZALES,ARTICULO 188 A.- TRATA DE PERSONAS,2
01/31/2025 12:00:00 AM,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/31/2025 12:00:00 AM,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
"02/03/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
02/06/2025 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,ARTICULO 188 A.- TRATA DE PERSONAS,2
"02/10/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/10/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,2"
02/10/2025 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,ARTICULO 188 A.- TRATA DE PERSONAS,3
"02/12/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/12/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/12/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/14/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/14/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/14/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/16/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/16/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
02/18/2025 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/18/2025 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/18/2025 12:00:00 AM,76,VALLE DEL CAUCA,76895,ZARZAL,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/18/2025 12:00:00 AM,76,VALLE DEL CAUCA,76895,ZARZAL,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/18/2025 12:00:00 AM,76,VALLE DEL CAUCA,76895,ZARZAL,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/19/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,4
02/21/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/21/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/21/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/21/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/21/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/22/2025 12:00:00 AM,05,ANTIOQUIA,05088,BELLO,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/22/2025 12:00:00 AM,05,ANTIOQUIA,05088,BELLO,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/24/2025 12:00:00 AM,13,BOLIVAR,13001,CARTAGENA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/24/2025 12:00:00 AM,13,BOLIVAR,13001,CARTAGENA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/24/2025 12:00:00 AM,13,BOLIVAR,13001,CARTAGENA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/25/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/25/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
"02/25/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,3"
02/26/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/26/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,2
02/26/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
"02/26/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 B.- TRATA DE PERSONAS CIRCUNSTANCIAS DE AGRAVACION PUNITIVA.,1"
"02/26/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 B.- TRATA DE PERSONAS CIRCUNSTANCIAS DE AGRAVACION PUNITIVA.,2"
02/27/2025 12:00:00 AM,73,TOLIMA,73168,CHAPARRAL,ARTICULO 188 A.- TRATA DE PERSONAS,2
02/27/2025 12:00:00 AM,73,TOLIMA,73168,CHAPARRAL,ARTICULO 188 A.- TRATA DE PERSONAS,1
"02/28/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/28/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"02/28/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
02/28/2025 12:00:00 AM,20,CESAR,20750,SAN DIEGO,ARTICULO 188. TRAFICO DE MIGRANTES,3
"03/02/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"03/02/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"03/02/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"03/04/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,2"
03/11/2025 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,ARTICULO 188 A.- TRATA DE PERSONAS,2
03/11/2025 12:00:00 AM,47,MAGDALENA,47001,SANTA MARTA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/13/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/13/2025 12:00:00 AM,05,ANTIOQUIA,05001,MEDELLIN,ARTICULO 188 A.- TRATA DE PERSONAS,1
"03/14/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
"03/14/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,1"
03/21/2025 12:00:00 AM,41,HUILA,41396,LA PLATA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/21/2025 12:00:00 AM,41,HUILA,41396,LA PLATA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/21/2025 12:00:00 AM,41,HUILA,41396,LA PLATA,ARTICULO 188 A.- TRATA DE PERSONAS,2
03/21/2025 12:00:00 AM,41,HUILA,41396,LA PLATA,ARTICULO 188 A.- TRATA DE PERSONAS,1
"03/25/2025 12:00:00 AM,11,BOGOTA D.C.,11001,""BOGOTA, D.C."",ARTICULO 188 A.- TRATA DE PERSONAS,2"
03/26/2025 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/26/2025 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,ARTICULO 188 A.- TRATA DE PERSONAS,1
